20200208,闵行,颛桥,爱庐世纪新苑 南北两房 位置安静 诚意出售,368万,2室2厅 | 84.2平米 | 南 | 简装 | 中楼层(共5层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_pAd4fTu88_1.jpg.296x216.jpg
20200208,闵行,颛桥,房子双南 采光跟通透好 户型正气 小区位置好房主自荐,295万,2室2厅 | 82.24平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MFT6jHFYm_1.jpg.296x216.jpg
20200208,闵行,颛桥,婚房装修带地暖+小区中间位置+中间楼层+配套成熟,330万,2室2厅 | 77平米 | 南 | 精装 | 中楼层(共6层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ywEpTTFGn_1.jpg.296x216.jpg
20200208,闵行,颛桥,兴银花园 带天井使用面积大 满五年唯一 看房随时,197万,1室1厅 | 45.11平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jDa0kHE6Y_1.jpg.296x216.jpg
20200208,闵行,颛桥,5号线龙湖天街旁，精装双南2房，满五唯一，附家电家具房主自荐,280万,2室1厅 | 72.08平米 | 南 北 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qj6rn5CyL_1.jpg.296x216.jpg
20200208,闵行,颛桥,精装修  视野宽阔  采光好  楼龄新  户型好,540万,3室2厅 | 120.25平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2osJSsYW1_1.jpg.296x216.jpg
20200208,闵行,颛桥,三室两厅 飞机户型 南北 位置安静 诚意出售,485万,3室2厅 | 106.27平米 | 南 | 精装 | 中楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_sh4fsrihf_1.jpg.296x216.jpg
20200208,闵行,颛桥,今天花园电梯三房， 业主急售随时看房房主自荐,548万,3室2厅 | 121.82平米 | 南 | 精装 | 中楼层(共8层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4SpmdA1Mf_1.jpg.296x216.jpg
20200208,闵行,颛桥,一期精装，中间层，采光好，精装带车位房主自荐,510万,2室2厅 | 88.31平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0JHF0iD4Y_1.jpg.296x216.jpg
20200208,闵行,颛桥,日月华城+已改好两房+精装修+电梯高楼层+满五唯一！,250万,2室1厅 | 62.49平米 | 南 北 | 精装 | 高楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_T8xuQ9IN0_1.jpg.296x216.jpg
20200208,闵行,颛桥,两室一厅 毛坯 看房方便 满五唯一税费少 诚意卖房主自荐,300万,2室1厅 | 81.62平米 | 东南 | 毛坯 | 低楼层(共17层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9JHaewROu_1.jpg.296x216.jpg
20200208,闵行,颛桥,银桥花园二期笋盘，满五年唯一，税费少，户型正气,278万,2室2厅 | 84.5平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_luhEGxH91_1.jpg.296x216.jpg
20200208,闵行,颛桥,精装大两房，保养完善，高区景观楼层,405万,2室2厅 | 93.34平米 | 南 | 精装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gpnECb4hS_1.jpg.296x216.jpg
20200208,闵行,颛桥,正规三房 精装修自住，房东诚意出售，楼层好采光佳,445万,3室1厅 | 99.82平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Q5AWhPScR_1.jpg.296x216.jpg
20200208,闵行,颛桥,宏润丽苑精装修大三房 户型正 诚意出售,462万,3室2厅 | 104.31平米 | 南 北 | 精装 | 低楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oQ0lHmjOs_1.jpg.296x216.jpg
20200208,闵行,颛桥,电梯房+精装自住+看房方便+诚意出售,378万,2室2厅 | 88.01平米 | 南 北 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IxCqpEMPa_1.jpg.296x216.jpg
20200208,闵行,颛桥,天恒名城新出大四房，业主诚心出售，产权清晰,825万,4室2厅 | 179.43平米 | 南 | 精装 | 低楼层(共13层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nDJm34Gmz_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五年唯一税费低，居家精装修、顶楼带阁楼带产权车位房主自荐,406万,3室2厅 | 89.56平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2blQae5YC_1.jpg.296x216.jpg
20200208,闵行,颛桥,都市雅筑2010年商品住房，满五在沪唯一，非顶楼南北通,356万,2室2厅 | 89.53平米 | 南 北 | 精装 | 高楼层(共9层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4u7vIsciG_1.jpg.296x216.jpg
20200208,闵行,颛桥,贵峰苑 精装修边套三房 采光好 满五年唯一 小区位置好,385万,3室1厅 | 90.26平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VAI7Jnutp_1.jpg.296x216.jpg
20200208,闵行,颛桥,大三房，前后无遮挡，阳台封好，偶尔自住，保养如新,1450万,3室2厅 | 240.81平米 | 南 | 精装 | 中楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IYtRxGz5u_1.jpg.296x216.jpg
20200208,闵行,颛桥,中间楼层沿河景观，全明户型，动迁税少，无遮挡采光好,348万,2室2厅 | 83.9平米 | 南 | 毛坯 | 低楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-04a1ccf8-0b40-484f-b58b-67ce567e1c7c.jpg.296x216.jpg
20200208,闵行,颛桥,复地独栋别墅，欧式精装，北进南花园，满五唯一有钥匙,1300万,5室2厅 | 256平米 | 南 | 精装 | 3层 | 2006年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/f5aaa35f-ade1-4f85-95c5-5c74381c600a.jpg.296x216.jpg
20200208,闵行,颛桥,近地铁，2012年别墅小区，70年产权住宅，高区采光好,195万,1室1厅 | 46平米 | 南 | 精装 | 高楼层(共12层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-75d130cf-8c0d-4d3c-bd34-ba0b7c70fb46.jpg.296x216.jpg
20200208,闵行,颛桥,申良三开间朝南大三房+中间楼层+位置佳+业主诚意出售房主自荐,430万,3室2厅 | 118.42平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b2a72ecc-1c0a-40be-8625-8a182ac5b1ad.jpg.296x216.jpg
20200208,闵行,颛桥,满五税少、婚房装修、户型方正、视野开阔、全明户型,436万,3室2厅 | 125.13平米 | 南 | 精装 | 低楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e5ce15e5-69dd-47bb-a6d3-d78b2a6e4614.jpg.296x216.jpg
20200208,闵行,颛桥,君临颐和花园  高档别墅社区  地铁口  景观房,1480万,4室3厅 | 337.63平米 | 南 北 | 精装 | 高楼层(共7层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/67df1462-1978-48c1-b3ea-d70e557686ce.jpg.296x216.jpg
20200208,闵行,颛桥,小区中间位置，正对泳池，景观楼层，保养如新,1900万,4室2厅 | 286.36平米 | 南 | 精装 | 中楼层(共25层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/0e4e5c9e-344f-4c7a-a3fc-795791384f2e.jpg.296x216.jpg
20200208,闵行,颛桥,二期低区景观三房可看南北小区绿化人车分流得房率80%房主自荐,1600万,3室2厅 | 239平米 | 南 | 精装 | 低楼层(共30层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/8fc6c48c-e61e-4753-a275-7a48732b08ae.jpg.296x216.jpg
20200208,闵行,颛桥,业主诚心出售，满五年唯一，5号线，房主自荐,246万,3室1厅 | 81.35平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b1c644a6-6d1d-4aa9-8e02-e1184d30cf00.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一没个税，装修好大花园，配套实施齐,485万,2室2厅 | 90.54平米 | 南 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LiuAFj0kV_1.jpg.296x216.jpg
20200208,闵行,颛桥,今天花园上叠小别墅 装修宝养良好，可拎包入住,779万,5室2厅 | 165.8平米 | 南 | 精装 | 低楼层(共3层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_164cedoUQ_1.jpg.296x216.jpg
20200208,闵行,颛桥,诚心出售              楼层好,290万,2室2厅 | 76.74平米 | 南 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,
20200208,闵行,颛桥,景观位置，，业主置换诚意售，看房方便,450万,3室1厅 | 123.04平米 | 南 | 精装 | 低楼层(共14层)  | 板楼,https://image1.ljcdn.com/310000-inspection/test-c4a9ba06-0d69-4c7a-a0ba-7dda4838ac2b.png.296x216.jpg
20200208,闵行,颛桥,银桥花园  配套成熟 小区安静 业主诚意房主自荐,293万,3室2厅 | 98.51平米 | 南 北 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b3ea4aa3-982e-405b-af86-520d0b2454d0.jpg.296x216.jpg
20200208,闵行,颛桥,莘申三村南北通3房位置好，装修风格好。,354万,3室2厅 | 97.31平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2517d4c9-e782-4bed-b2fa-3ee02c17c254.jpg.296x216.jpg
20200208,闵行,颛桥,双南两房采光充足，位置好出入方便，随时可看,440万,2室2厅 | 97.34平米 | 南 北 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/72e9ad8b-68a6-438d-ad22-1b676a81bc80.jpg.296x216.jpg
20200208,闵行,颛桥,精装大三房 满五唯一 近五号线  户型方正房主自荐,290万,3室2厅 | 118.96平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170920/9e37e48e-67e3-441a-bd3c-525f98609b50.jpg.296x216.jpg
20200208,闵行,颛桥,精装修大三房 户型正气 满五唯一 交通便利,520万,3室2厅 | 131.28平米 | 南 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/02218cfa-9896-4196-81a7-39b732b56fb0.JPG.296x216.jpg
20200208,闵行,颛桥,爱庐大三房， 此房满五唯一，简单装修房主自荐,450万,3室2厅 | 107.61平米 | 南 | 精装 | 中楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cJSZ1tuUq_1.jpg.296x216.jpg
20200208,闵行,颛桥,万达边，新挂牌大两房原始户型，看房方便！,495万,2室2厅 | 98平米 | 南 | 精装 | 中楼层(共8层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-af9637a4-01a7-4e61-b4fb-6c4c5575c56f.jpg.296x216.jpg
20200208,闵行,颛桥,房型佳 满五年唯一 税费少 拎包入住 诚意出售房主自荐,259万,2室1厅 | 64.52平米 | 南 | 精装 | 高楼层(共17层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9d7b4385-ccf5-40ed-b8d1-7d08ef8a33bd.jpg.296x216.jpg
20200208,闵行,颛桥,户型正气｜厨卫全明｜南北格局｜冬暖夏凉｜看房随时房主自荐,390万,3室1厅 | 100.02平米 | 南 | 简装 | 中楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9kSA4RTha_1.jpg.296x216.jpg
20200208,闵行,颛桥,诚    心   出    售,295万,2室2厅 | 81.3平米 | 南 | 精装 | 中楼层(共8层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b80a7471-05ee-4e32-8971-d6f68ccf656d.jpg.296x216.jpg
20200208,闵行,颛桥,三期次新房，开发商统一装修，附带大花园！房主自荐,479万,2室2厅 | 87.63平米 | 南 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9d731807-4a2d-49f2-bfaa-cdfe8c5ea423.jpg.296x216.jpg
20200208,闵行,颛桥,兴银花园二期位置 户型方正 一房朝南 一房朝北 安静房主自荐,400万,2室2厅 | 101.71平米 | 南 北 | 简装 | 中楼层(共5层) | 1999年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20160407/d5d841a2-a09a-45cb-8750-0caf9cd0581d.jpg.296x216.jpg
20200208,闵行,颛桥,采光很好的大一房，小区位置好，业主诚意出售，,220万,1室1厅 | 54.55平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-546a10d4-81ac-4446-9b55-3f25eae6f36d.jpg.296x216.jpg
20200208,闵行,颛桥,双南全明户型，业主诚售，看房随时,223万,2室1厅 | 62.18平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f2a944f7-62be-423b-b39a-70d2a11f96b7.jpg.296x216.jpg
20200208,闵行,颛桥,华庭三期+电梯房+精装修+次新房+看房方便+配套齐全,371万,2室2厅 | 92.95平米 | 南 北 | 精装 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-25fe451c-b43a-4374-8da1-960fc368b1a2.jpg.296x216.jpg
20200208,闵行,颛桥,中间位置+采光好+万达广场+五号线地铁站+满两年房主自荐,418万,2室2厅 | 88.8平米 | 南 北 | 简装 | 低楼层(共8层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ywRXhKrV5_1.jpg.296x216.jpg
20200208,闵行,颛桥,星河湾二期，南看游泳池、景观好，保养好，出国诚售房主自荐,2130万,4室2厅 | 303.93平米 | 南 | 精装 | 低楼层(共30层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/cd75ce7e-b10d-4454-9dc1-40e4b9c78672.jpg.296x216.jpg
20200208,闵行,颛桥,电梯三房，交通方便，单价低，精装修，诚心出售房主自荐,390万,3室2厅 | 113.61平米 | 南 | 精装 | 中楼层(共8层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-d41ff911-f5dd-4544-9520-ecc5b91e0b88.png.296x216.jpg
20200208,闵行,颛桥,南郊别墅 三年婚装 位置好，楼层好，房型好诚意出售房主自荐,420万,2室2厅 | 94.13平米 | 南 | 精装 | 中楼层(共4层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-74ca98a6-72e2-426b-961d-40a499e8bb1d.jpg.296x216.jpg
20200208,闵行,颛桥,一手买进 无户口 无贷款产权干净清晰业主诚售看房随时房主自荐,428万,2室2厅 | 87.37平米 | 南 | 毛坯 | 中楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GFhmBav0w_1.jpg.296x216.jpg
20200208,闵行,颛桥,四期商品房 顶层复式 户型好 配套完善房主自荐,720万,4室2厅 | 227.3平米 | 南 北 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0f2e971e-0c2f-41e4-a6ec-fe41ad817531.jpg.296x216.jpg
20200208,闵行,颛桥,4房里价格醉低 楼层好 景观房 保养如新 随时看房房主自荐,1420万,4室2厅 | 220.77平米 | 南 | 精装 | 低楼层(共29层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Lm6Hl7mK1_1.jpg.296x216.jpg
20200208,闵行,颛桥,一梯二户出行便利诚意出售 电梯中间楼层,675万,3室2厅 | 131.76平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8e3df392-5630-4284-a31f-79607cae1e3c.jpg.296x216.jpg
20200208,闵行,颛桥,君莲小区 居家装修 大三房 动迁税少 诚意出售,500万,3室2厅 | 123.04平米 | 南 北 | 精装 | 高楼层(共14层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2zlE6pB7k_1.jpg.296x216.jpg
20200208,闵行,颛桥,金竹园 错层两房 南北通 户型佳 价格美丽,430万,2室2厅 | 94.15平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5G1Sb7YLT.jpg.296x216.jpg
20200208,闵行,颛桥,银春小区 一楼带院子 业主诚意出售,245万,2室1厅 | 63平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-28837b54-3552-4a3a-94a1-8e9fdf303582.jpg.296x216.jpg
20200208,闵行,颛桥,招商雍华府，2011年小区，精装两房，满五唯一房主自荐,475万,2室2厅 | 85.69平米 | 南 北 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f614a154-7ad0-42db-87f1-fb6d9c7936a0.jpg.296x216.jpg
20200208,闵行,颛桥,出则繁，入则静，花园两房，谧寻处，近乐购，顾万达,760万,4室3厅 | 163.05平米 | 南 | 简装 | 低楼层(共4层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-21e2f42f-0b72-4bbc-bfa8-249f5a6daabc.jpg.296x216.jpg
20200208,闵行,颛桥,精装修带大露台二房朝南.南北通透房主自荐,570万,3室2厅 | 117.6平米 | 南 北 | 其他 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DdNZcsqMM_1.jpg.296x216.jpg
20200208,闵行,颛桥,新出四房保养八成新，满二税少，看房方便，景观好,1768万,4室2厅 | 273.65平米 | 东 | 精装 | 高楼层(共30层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_r9L7yBrgM_1.jpg.296x216.jpg
20200208,闵行,颛桥,美式装修风格 保养保养可以 1复2 客厅挑空,1050万,5室2厅 | 177.53平米 | 南 | 精装 | 低楼层(共8层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_sRrb9AaJi_1.jpg.296x216.jpg
20200208,闵行,颛桥,绿地新干线 3室1厅 330万,330万,3室1厅 | 81.89平米 | 南 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_E17jjbgxW_1.jpg.296x216.jpg
20200208,闵行,颛桥,一楼带地下室，房龄新装修好，诚心出售,460万,3室2厅 | 188平米 | 南 北 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Gh9tLtNSY_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五税费少，精装修，小区景观位置视野好，,305万,3室1厅 | 77.83平米 | 南 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6rfGL7kTH_1.jpg.296x216.jpg
20200208,闵行,颛桥,电梯一房｜小户型｜70年住宅｜满五税少｜景观房诚售,245万,1室2厅 | 62.81平米 | 南 | 简装 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_N1BTvx5Re_1.jpg.296x216.jpg
20200208,闵行,颛桥,复地北桥城公寓，电梯房，看房方便，房主自荐,258万,1室2厅 | 65.11平米 | 南 | 毛坯 | 高楼层(共5层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4ae14b43-3071-407e-b64d-b55d21a8ffe0.jpg.296x216.jpg
20200208,闵行,颛桥,品质小区 自带后花园  采光好   视野开阔,590万,3室2厅 | 132.83平米 | 南 | 简装 | 低楼层(共14层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FYeLvXl4A_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五年唯一，税费少，楼层位置佳，诚意出售，随时可看房主自荐,289万,2室1厅 | 65.44平米 | 南 西 | 毛坯 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-31ff9110-30b8-4629-aaf6-89fd3694f6c9.jpg.296x216.jpg
20200208,闵行,颛桥,标准飞机户型，南北通，错层，满五，税费少房主自荐,580万,3室2厅 | 122.26平米 | 南 | 精装 | 中楼层(共7层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TRcanspD1_1.jpg.296x216.jpg
20200208,闵行,颛桥,都市富苑小户型，精装修近地铁，位置好房主自荐,270万,1室1厅 | 60.73平米 | 南 | 精装 | 中楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6c907a27-d133-4a23-97fb-085a69471c91.jpg.296x216.jpg
20200208,闵行,颛桥,万  顺  水  原  墅   一  室  一  厅,178万,1室1厅 | 46.78平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-5c7f74d4-3715-4cbb-9a6f-642b4f889360.jpg.296x216.jpg
20200208,闵行,颛桥,中装两房两厅，南北户型，位置安静，诚意出售房主自荐,360万,2室2厅 | 85.79平米 | 南 | 简装 | 中楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_iGFDPdP2P_1.jpg.296x216.jpg
20200208,闵行,颛桥,婚房精装修，双南两房，交通方便房主自荐,328.5万,2室2厅 | 73.1平米 | 南 北 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KU0sQn68V_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一免个税，附带5平方露台，看房方便！,370万,2室1厅 | 74.11平米 | 南 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZQDSjmqmT_1.jpg.296x216.jpg
20200208,闵行,颛桥,闵行  颛桥  70年产权 普通住宅  精装修  一居室房主自荐,170万,1室1厅 | 46.66平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_HVN5DIfq7_1.jpg.296x216.jpg
20200208,闵行,颛桥,双南房型！南北格局 安静位置 本月降价近期必售！,309万,2室2厅 | 85.17平米 | 南 | 简装 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3n6WLOL8t_1.jpg.296x216.jpg
20200208,闵行,颛桥,低楼层适合老人居住，业主装修保养很好，诚意售房,208万,1室1厅 | 46.28平米 | 南 北 | 精装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7gzJZnXEv_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一婚房装修，高楼层景观房，看房随时方便！,310万,1室1厅 | 59.23平米 | 南 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BjejPcjSN_1.jpg.296x216.jpg
20200208,闵行,颛桥,兴银花园 1室1厅 235万,235万,1室1厅 | 54.52平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qiqFRhKl7_1.jpg.296x216.jpg
20200208,闵行,颛桥,南北通透户型，配套设施齐全，交通便利,373万,2室2厅 | 83.49平米 | 南 北 | 简装 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TpjUpc0rH_1.jpg.296x216.jpg
20200208,闵行,颛桥,此房为一手动迁房，税费少。适合一家人,278万,1室1厅 | 63.3平米 | 南 | 精装 | 高楼层(共18层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oPQZEJNeF_1.jpg.296x216.jpg
20200208,闵行,颛桥,中城苑大两房，户型正气，配套设施齐全，交通便利房主自荐,348万,2室2厅 | 83.35平米 | 南 | 毛坯 | 高楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mdICXmn9w_1.jpg.296x216.jpg
20200208,闵行,颛桥,门口有田园学QU 公交站 万达广场 交通便利出行方便,308万,1室1厅 | 58.32平米 | 南 | 简装 | 7层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SRq3eT6E9_1.jpg.296x216.jpg
20200208,闵行,颛桥,招商雍华府，精装两房，带露台，诚意出售，出行便利,373万,2室1厅 | 74.31平米 | 南 | 简装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qULDLaK3T_1.jpg.296x216.jpg
20200208,闵行,颛桥,楼层好，精装修，双开间朝南，采光超好房主自荐,390万,2室1厅 | 74.47平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oJUSt67gz_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一精装修，靠别墅带花园，看房随时方便！,310万,1室1厅 | 58.32平米 | 南 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_03LC06hFY_1.jpg.296x216.jpg
20200208,闵行,颛桥,田园     诚意出售  一室一厅近地铁,300万,1室1厅 | 59.75平米 | 南 | 简装 | 低楼层(共7层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Ut6WdGMhQ_1.jpg.296x216.jpg
20200208,闵行,颛桥,爱庐世纪新苑 视野开阔 全明户型 业主诚意售 位置好,280万,1室1厅 | 64.22平米 | 南 北 | 精装 | 中楼层(共5层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2o0gvMnzI_1.jpg.296x216.jpg
20200208,闵行,颛桥,闵行 颛桥 70年产权 普通住宅 精装 一居室,178万,1室1厅 | 46.31平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_pzgq8iiVP_1.jpg.296x216.jpg
20200208,闵行,颛桥,闵行 颛桥 70年产权 普通住宅 精装 一居室,208万,1室1厅 | 59.76平米 | 南 | 精装 | 高楼层(共11层) | 2013年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_jO3Ap2K11_1.jpg.296x216.jpg
20200208,闵行,颛桥,精装，满五唯一，近地铁，诚心出售房主自荐,185万,2室1厅 | 55.39平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Q1LIATNP3_1.jpg.296x216.jpg
20200208,闵行,颛桥,君莲小区 顶楼带露台 视野开阔 动迁税费少,305万,1室2厅 | 72.49平米 | 南 | 毛坯 | 高楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TyXLtCLIu_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一精装修的大2房 位置好 采光充足,340万,2室2厅 | 88.1平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LqAtaeIKK_1.jpg.296x216.jpg
20200208,闵行,颛桥,颛 桥  原公馆   精装 一房   满 五 唯 一房主自荐,178万,1室1厅 | 46.73平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_2qe9IFjDj_1.jpg.296x216.jpg
