20200208,宝山,共富,复式，楼上有40多平方不计产证面积，采光好，近地铁,330万,2室2厅 | 82.19平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6866e4e1-51fb-427d-b63b-6fedb7fcc8d6.jpg.296x216.jpg
20200208,宝山,共富,新二村，南北大两房，采光好，南北通风,317万,2室2厅 | 80.46平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-528ca76c-e7b6-4417-bf60-b77cd21bd38f.jpg.296x216.jpg
20200208,宝山,共富,双南两房，满五唯一，交通地铁便利,272万,2室1厅 | 70.94平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_e2uZvyVVh_1.jpg.296x216.jpg
20200208,宝山,共富,本房满五年，小区中间位置，高楼层采光充足。,255万,2室1厅 | 70.94平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cTqLLJr1i_1.jpg.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 4室2厅 730万房主自荐,730万,4室2厅 | 131平米 | 南 | 精装 | 高楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fc684767-dc4f-4560-bb11-423a5e572777.jpg.296x216.jpg
20200208,宝山,共富,05年次新房，满五唯一，毛坯装修，楼层五楼，交通便利,184万,1室1厅 | 45.29平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3b68fcdb-2691-4c5f-8910-5786b4a7e59c.jpg.296x216.jpg
20200208,宝山,共富,04年小区+大两房（错层）链家优选！+两房+两卫房主自荐,407万,2室2厅 | 96.91平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bcc1ffaf-4138-46c0-812e-e9e4276ae6cf.jpg.296x216.jpg
20200208,宝山,共富,舒适大两房+好楼层好位置+业主诚心出售,310万,2室1厅 | 77.89平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a53fa865-e1b7-4835-8399-0a18b3c46c7e.jpg.296x216.jpg
20200208,宝山,共富,店长推荐：南北户型，中等装修，中间位置，近地铁,285万,2室1厅 | 77.4平米 | 南 北 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d6989960-2579-4a57-94ed-479ed181d091.jpg.296x216.jpg
20200208,宝山,共富,错开南北，带阁楼，only one 店长推荐,276万,2室1厅 | 75.43平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3c4c70a3-f811-4605-ba3d-6e6239b3cc3a.jpg.296x216.jpg
20200208,宝山,共富,店长推荐好房源，中间楼层，业主诚心出售房主自荐,260万,2室1厅 | 63.31平米 | 南 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rqwRACG07_1.jpg.296x216.jpg
20200208,宝山,共富,富都园精装修顶楼带阁楼复式房商品房小区停车方便静,660万,4室2厅 | 190.86平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/f24cd269-6f40-48db-b50b-fb86603c1d8b.jpg.296x216.jpg
20200208,宝山,共富,人车分流+管理完善+环境舒适，追求品质住宅的选择,660万,3室2厅 | 123平米 | 南 北 | 精装 | 中楼层(共16层)  | 板楼,https://image1.ljcdn.com/shfdfs-image/20170929/d8b6d214-43e6-4fae-acf0-d6909c0a67d9.jpg.296x216.jpg
20200208,宝山,共富,一号线旁大复式满五年唯一，只算楼下面积，不算楼上！,485万,4室2厅 | 123.24平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/000e1bcb-92c0-4771-a013-30f2559e2254.jpg.296x216.jpg
20200208,宝山,共富,距离一号线共富新村地铁站500米，房子全明户型急售,285万,2室2厅 | 77.46平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/b9bd627c-d7db-4723-b98b-cda9343b303a.jpg.296x216.jpg
20200208,宝山,共富,富都园精装+大平层+一梯一户+位置好采光足+业主诚售房主自荐,730万,4室3厅 | 232.85平米 | 南 | 精装 | 中楼层(共9层) | 2003年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170324/65c36e10-b527-470b-afb7-6a72b29fff4f.jpg.296x216.jpg
20200208,宝山,共富,此房满五唯一，户型方正，视野宽阔，采光充足！,469万,3室2厅 | 153.91平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/a6a1d305-fa46-4b3f-85e8-67d0deee582b.jpg.296x216.jpg
20200208,宝山,共富,富隆苑飞机3房+房型正气+采光无遮挡+小区环境好房龄新,498万,3室2厅 | 119.07平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170401/5e568e73-c013-495d-8720-bc28b340ed5a.jpg.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 3室2厅 680万,680万,3室2厅 | 120平米 | 南 北 | 其他 | 中楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/8f1632c6-6480-4a05-9ccc-8bdca6fa652b.JPG.296x216.jpg
20200208,宝山,共富,正规顶楼复式，满五年，采光充足，户型方正,440万,3室2厅 | 116.74平米 | 南 北 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/c624b2aa-74d5-40e2-9892-f40175e5b100.jpg.296x216.jpg
20200208,宝山,共富,宝山共富富隆苑商品房精装修户型方正南北通透采光好,550万,3室2厅 | 131.93平米 | 南 北 | 精装 | 高楼层(共14层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/0bd8e1d5-dd1b-4ac0-86f6-3bfe761b96f0.jpg.296x216.jpg
20200208,宝山,共富,店长推荐，户型方正，三开间朝南，南北通透户型。房主自荐,550万,3室2厅 | 133.66平米 | 南 北 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DFMYiY70Q_1.jpg.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 4室2厅 725万,725万,4室2厅 | 131.89平米 | 南 | 简装 | 高楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/89713c13-a587-425a-b140-2b663b3da82c.jpg.296x216.jpg
20200208,宝山,共富,05年新房龄~南北户型，简单装修，满五年~户型正气！,333万,2室2厅 | 84.4平米 | 南 | 简装 | 低楼层(共8层) | 2005年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170904/1a06d3bd-98f4-4516-bd82-0c395803fa22.jpg.296x216.jpg
20200208,宝山,共富,共富二村2006年顶楼大复式，看房方便！南北大露台,630万,6室3厅 | 205.92平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/8b99fa5f-c4d7-4542-962d-4d1e63bb1e8a.jpg.296x216.jpg
20200208,宝山,共富,钻石楼层3楼，南北两房，满五唯一，小区中间位置,289万,2室1厅 | 75.29平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/6f94370b-3092-4e24-919b-ceee1ac1c114.jpg.296x216.jpg
20200208,宝山,共富,Lianjia优选一楼带双天井+业主诚心出售+看房随时房主自荐,350万,2室2厅 | 83.49平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/14c24d1a-420f-41bc-9279-209f3fae012f.jpg.296x216.jpg
20200208,宝山,共富,宝山融创玉兰公馆+户型正气+小区环境好房主自荐,650万,3室2厅 | 120平米 | 南 北 | 精装 | 低楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/0ec9c0b4-85bb-4f73-828f-5a98fd79c855.jpg.296x216.jpg
20200208,宝山,共富,宝山帝王之秀 倒复式带小花园 使用面积大 居住舒适,985万,5室2厅 | 208平米 | 南 | 精装 | 低楼层(共15层)  | 板楼,https://image1.ljcdn.com/shfdfs-image/20171025/c9399781-31cc-487d-a55d-268fc7ae8173.jpg.296x216.jpg
20200208,宝山,共富,好楼层 好采光 税费少 房龄新 顶楼复式 全明户型,395万,3室2厅 | 118平米 | 南 北 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/41117788-0dd6-400b-a404-bbc77fd25b86.jpg.296x216.jpg
20200208,宝山,共富,高品质小区+位置好+错层大三房通透+满五唯一,520万,3室2厅 | 133.66平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/b170299a-c3e7-41a8-a5e7-180080a2df01.jpg.296x216.jpg
20200208,宝山,共富,满五唯一，飞机户型小三房，全明户型，业主诚售。,327万,3室1厅 | 84.05平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/47529e60-d541-4447-8951-79e984b493ba.jpg.296x216.jpg
20200208,宝山,共富,地铁飞机户型大三房+非顶楼，精装修样板房+税费各付,480万,3室2厅 | 144.62平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/cfcb5210-13aa-4fc4-8ebc-fe7f7f30bbf8.jpg.296x216.jpg
20200208,宝山,共富,富华苑02年次新房+楼层好+飞机3房2卫+房型正气房主自荐,492万,3室2厅 | 120.12平米 | 南 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/9382fc85-4b0b-4175-9123-6282cd8646b4.jpg.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 5室3厅 800万,800万,5室3厅 | 203平米 | 南 | 其他 | 低楼层(共16层)  | 板楼,https://image1.ljcdn.com/310000-inspection/c380df70-f750-40fe-a5e5-36b0f8288a81.jpg.296x216.jpg
20200208,宝山,共富,飞机户型 房型正气 优选房源 全明户型,470万,3室2厅 | 121.69平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/e16a39fb-fef7-42fd-82a5-fb76715e63e1.jpg.296x216.jpg
20200208,宝山,共富,房型正气+采光无遮挡+小区环境好+房龄新+便宜,430万,3室1厅 | 132.62平米 | 南 | 精装 | 低楼层(共11层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/41cd9eab-6e7c-494a-8b30-7c15ac763050.jpg.296x216.jpg
20200208,宝山,共富,电梯房，满五唯一，三房朝南，带北阳台，有固定车位房主自荐,525万,3室2厅 | 142.29平米 | 南 | 精装 | 中楼层(共13层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9ks10ZLlb_1.jpg.296x216.jpg
20200208,宝山,共富,满五年，02年富华苑的次新房，钥匙房看房随时,365万,2室2厅 | 88.91平米 | 南 | 精装 | 低楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/f64631c4-aa37-4997-a634-6c0312666f75.jpg.296x216.jpg
20200208,宝山,共富,满五唯一，一楼带花园，楼上是南北房间,405万,2室1厅 | 97.81平米 | 南 | 精装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bc472df2-1404-4f3a-88f9-b7f5eb8b8ecd.jpg.296x216.jpg
20200208,宝山,共富,飞机户型+中等装修+拎包入住+交通便利,425万,3室2厅 | 116.8平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170507/98ebbdaa-6ad9-4866-a161-225b2f457b0f.jpg.296x216.jpg
20200208,宝山,共富,帝王之秀玉兰公馆 高层小三房 一览众山小 别样风情,530万,3室2厅 | 89平米 | 南 | 精装 | 中楼层(共16层)  | 板楼,https://image1.ljcdn.com/310000-inspection/480010c5-3828-4ab6-bece-1d89fa0135a8.jpg.296x216.jpg
20200208,宝山,共富,链家优选，中楼层双南两房，精装诚心出售可拎包入住房主自荐,285万,2室1厅 | 69.42平米 | 南 北 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/15ee0962-cb4c-445e-9cfa-b01c6ebc98da.jpg.296x216.jpg
20200208,宝山,共富,共富二村 3室2厅 395万,395万,3室2厅 | 107.59平米 | 南 北 | 其他 | 高楼层(共6层) | 2000年建 | 板楼,
20200208,宝山,共富,优选三房+带50平阁楼（能做房间）露台+3房2卫,405万,3室2厅 | 85.77平米 | 南 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gDGnEoRpM_1.jpg.296x216.jpg
20200208,宝山,共富,共富四村+南北2房+附带双天井+户型方正+诚心售房,326万,2室2厅 | 75.71平米 | 南 北 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,
20200208,宝山,共富,新二村，直套一房，低楼层，快来呦！！！,185万,1室1厅 | 45.29平米 | 南 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/abf3ed26-d593-4f62-9f96-cb8658b302da.png.296x216.jpg
20200208,宝山,共富,店长推荐房源，拎包入住，满五唯一。,530万,3室2厅 | 127.61平米 | 南 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,
20200208,宝山,共富,环境宜人，中间楼层，看房可提前预约,279万,2室1厅 | 69.42平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/4f08dc66-8bce-464d-b0fe-fae7899c1d30.png.296x216.jpg
20200208,宝山,共富,共富双南两房，一梯两户，诚心出售，四楼，金三银四,280万,2室1厅 | 72平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,
20200208,宝山,共富,大宁北玉兰公馆 7室4厅 1500万,1500万,7室4厅 | 340平米 | 南 | 其他 | 低楼层(共15层)  | 板楼,
20200208,宝山,共富,飞机大三房，单价低+业主诚意出售+采光好，看房方便,370万,3室2厅 | 116.54平米 | 南 北 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/5783bdd5-372b-41b2-b06b-dd426d42c3f3.png.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 3室1厅 535万,535万,3室1厅 | 89.88平米 | 南 | 其他 | 高楼层(共16层)  | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/333aef30-8b9d-4899-98ea-35cf4371c433.png.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 10室3厅 1098万,1098万,10室3厅 | 207平米 | 南 | 其他 | 低楼层(共15层)  | 板楼,
20200208,宝山,共富,大宁北玉兰公馆 3室2厅 710万,710万,3室2厅 | 120平米 | 南 北 | 其他 | 高楼层(共16层)  | 板楼,
20200208,宝山,共富,电梯房 采光好  通风好 满五唯一房主自荐,438万,3室2厅 | 120.13平米 | 南 | 毛坯 | 中楼层(共11层) | 2006年建 | 板楼,
20200208,宝山,共富,飞机户型三房，位置佳，楼层好，业主诚售,380万,3室2厅 | 97.51平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/dc9d8c9f-db8d-47e4-b669-475cf34ffc26.png.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 3室2厅 660万,660万,3室2厅 | 120平米 | 南 北 | 其他 | 中楼层(共16层)  | 板楼,https://image1.ljcdn.com/x-se/310000-frame/a80f2586-1955-4705-853f-b3d0f24e0c78.png.600x.png.296x216.jpg
20200208,宝山,共富,满五唯一  电梯房  房型好  采光好,394万,2室2厅 | 99.94平米 | 南 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/b064370e-0fd1-443a-9393-ca1fed24d174.JPG.296x216.jpg
20200208,宝山,共富,6复7加40平米露台，房间全朝南厅也朝南，业主诚意出售,500万,4室2厅 | 142.26平米 | 南 北 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/2157c07e-ab8c-4c6e-b23d-95e2a90d8779.jpg.296x216.jpg
20200208,宝山,共富,富华苑6错7复8楼+附露台+小区环境好诚心出售房主自荐,460万,3室2厅 | 130.13平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/50c3fb48-f0ec-4a54-a6e1-806652f92e40.jpg.296x216.jpg
