20200208,闵行,老闵行,富仕名邸，经典三房，看房方便，有钥匙，随时可看,420万,3室2厅 | 122.46平米 | 南 北 | 简装 | 中楼层(共5层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6ec15acf-7965-4a0b-a825-e3156b7d30aa.jpg.296x216.jpg
20200208,闵行,老闵行,开发商精装修，位置好，户型好，采光充足，总价低,405万,3室2厅 | 96.78平米 | 南 北 | 精装 | 中楼层(共26层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a191938e-4f11-4114-85c9-fc303e3caee6.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 精装大三房+户型方正+随时看房,375万,3室2厅 | 117.23平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1H1nNAopX_1.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 纯毛坯大三房+有钥匙+看房随时房主自荐,370万,3室2厅 | 112.67平米 | 南 北 | 毛坯 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oybwdDad5_1.jpg.296x216.jpg
20200208,闵行,老闵行,全明户型，房东诚心卖房，价格可以谈的,272万,3室2厅 | 94.27平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WnfvFWm3k_1.jpg.296x216.jpg
20200208,闵行,老闵行,2012年南北户型采光好，配套成熟 诚心出售价格可以谈房主自荐,358万,2室2厅 | 90.3平米 | 南 北 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XIM2x89PT_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心出售，看房提前来电话，有问题随时咨询我,160万,1室1厅 | 48平米 | 南 | 简装 | 低楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_60eDj81jg_1.jpg.296x216.jpg
20200208,闵行,老闵行,小区位置佳，采光无遮挡，看房方便,430万,2室2厅 | 95.53平米 | 南 北 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Hh7Oi31sd_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心出售，看房提前来电话，有问题随时咨询我,202万,2室1厅 | 58.89平米 | 南 北 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_pPjAtCLN8_1.jpg.296x216.jpg
20200208,闵行,老闵行,满5唯一，拎包入住，南北格局，大鹏老师等你来电！,290万,1室1厅 | 66平米 | 南 | 简装 | 低楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FZI8npaVD_1.jpg.296x216.jpg
20200208,闵行,老闵行,满五唯一，双南全明户型，一楼带双院子，看房随时方便房主自荐,163万,2室1厅 | 52.41平米 | 南 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MXujzf09D_1.jpg.296x216.jpg
20200208,闵行,老闵行,高华小区 2室1厅 232万,232万,2室1厅 | 85.67平米 | 南 | 简装 | 高楼层(共6层) | 1958年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8a98fde7-88b0-4d19-8258-8fc14c6aa9c0.jpg.296x216.jpg
20200208,闵行,老闵行,大三房 总共小区只有三栋这种户型 厅大 满五唯一 3楼,530万,3室2厅 | 138.5平米 | 南 | 精装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8a28f712-7533-4ffe-af08-26c8251e38b9.jpg.296x216.jpg
20200208,闵行,老闵行,房东改善生活，诚意出售，看房方便,168万,2室1厅 | 52.66平米 | 南 北 | 精装 | 低楼层(共5层) | 1978年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-14ec5ac3-c39d-45bc-9b15-15f8364d7332.jpg.296x216.jpg
20200208,闵行,老闵行,景谷苑 3室1厅 248万,248万,3室1厅 | 83.33平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-854269b2-fbfa-4e85-9bf6-79cba4de44c5.jpg.296x216.jpg
20200208,闵行,老闵行,沧源小区 大双南两房 采光好  诚心出售房主自荐,290万,2室1厅 | 88.39平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4539aaa7-c3ee-44c6-8a70-1ffa14f83cc0.jpg.296x216.jpg
20200208,闵行,老闵行,小区景观位置南北两房 诚心出售房主自荐,163万,2室1厅 | 53.15平米 | 南 | 精装 | 高楼层(共5层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RM8Ii9mSk_1.jpg.296x216.jpg
20200208,闵行,老闵行,绿家园房龄新 满五唯一税费少 诚心出售 看房方便房主自荐,350万,2室2厅 | 87.95平米 | 南 北 | 简装 | 低楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wOWjUEeGb_1.jpg.296x216.jpg
20200208,闵行,老闵行,少有小三房 两南一北 中等楼层 满五唯一 诚售,198万,3室1厅 | 63.02平米 | 南 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TyKMU4i8s_1.jpg.296x216.jpg
20200208,闵行,老闵行,售后公房，采光充足，带大院子，房东诚心出售,255万,2室2厅 | 66.02平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-95913594-9cc0-44f1-9dc6-d33102c6c6c7.jpg.296x216.jpg
20200208,闵行,老闵行,满五唯一税费少+精装修+中间楼层+边套全明+南北2房,152万,2室1厅 | 53平米 | 南 | 精装 | 中楼层(共5层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-253903ae-5562-4ea7-96a1-0cbdc285640f.png.296x216.jpg
20200208,闵行,老闵行,精装修大一房 采光充足 视野开阔,155万,1室1厅 | 55.79平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-9482171b-fe1b-4f54-8fe4-223c7460a93c.png.296x216.jpg
20200208,闵行,老闵行,红旗三村，小户型，出行方便，配套完善,159万,2室2厅 | 54.34平米 | 南 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7ab767f5-d93c-4c27-a283-d64263a23246.jpg.296x216.jpg
20200208,闵行,老闵行,出售|北有龙湖大型商场，地铁站，价格便宜房主自荐,430万,2室1厅 | 103.71平米 | 南 | 精装 | 中楼层(共12层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1c14a7c4-0928-4939-910b-f4e3f84100e7.jpg.296x216.jpg
20200208,闵行,老闵行,沧源小区，2室1厅，南北通风，拎包入住，满五税少诚售,228万,2室1厅 | 59.7平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5P1fnq7vg_1.jpg.296x216.jpg
20200208,闵行,老闵行,一梯两户 看房有钥匙 风里雨里我都等您,238万,2室1厅 | 62.58平米 | 南 北 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LY0uXX6kj_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村 2室1厅 258万,258万,2室1厅 | 70.63平米 | 西 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3JOkUantM_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心出售 精装修没住过 保养很好的,325万,1室2厅 | 71.39平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-19c6011c-6ad0-464c-ba8c-5c4641ab6321.jpg.296x216.jpg
20200208,闵行,老闵行,精装修小区安静舒适，环境优美，适宜居家,158万,2室1厅 | 54.64平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6182331e-6189-4ddf-8342-6024bf71331e.jpg.296x216.jpg
20200208,闵行,老闵行,鹤庆路58弄 2室1厅 308万,308万,2室1厅 | 82.32平米 | 北 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8eb564cf-c873-4c7d-aa1b-6d78c2dc7d2f.jpg.296x216.jpg
20200208,闵行,老闵行,满五年，双房朝南，采光好，房龄较新，生活设施完善。,245万,2室1厅 | 95.89平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b0c7a5ad-16e0-45fc-b431-49cfde5cd59f.jpg.296x216.jpg
20200208,闵行,老闵行,万科城精装三房，高楼层，业主诚心出售房主自荐,410万,3室1厅 | 87平米 | 南 | 精装 | 中楼层(共28层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-eab5f033-4ed1-47ef-ae09-ce04bf1c0d07.jpg.296x216.jpg
20200208,闵行,老闵行,万科公园大道三房   房东诚心出售,460万,3室1厅 | 97.42平米 | 南 | 精装 | 高楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lL8dpN3Y2_1.jpg.296x216.jpg
20200208,闵行,老闵行,本小区少有正气三房 视野开阔 采光充足 诚心出售,365万,3室2厅 | 96.82平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1t8Cf7c6t_1.jpg.296x216.jpg
20200208,闵行,老闵行,双南户型，边套客厅带窗，全明户型，一梯两户,190万,2室1厅 | 67.43平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CtLhs7k5T_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村 2室1厅 208万,208万,2室1厅 | 54.83平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dVRUpBiGS_1.jpg.296x216.jpg
20200208,闵行,老闵行,南北通，采光好，楼层好，交通便捷,153万,2室1厅 | 54.09平米 | 南 | 简装 | 中楼层(共5层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oMw05pWNC_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科城4居 次新房 景观楼层 随时看房 诚心出售,595万,4室2厅 | 121.68平米 | 南 | 简装 | 高楼层(共26层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vl68C5flq_1.jpg.296x216.jpg
20200208,闵行,老闵行,三明花园，居家装修，房东诚心出售,398万,3室2厅 | 106.63平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5V5G4QwRS_1.jpg.296x216.jpg
20200208,闵行,老闵行,合生三期  南北通透大两房   装修保养好房主自荐,400万,2室2厅 | 108平米 | 南 北 | 精装 | 低楼层(共11层) | 2006年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_seOSBXx0r_1.jpg.296x216.jpg
20200208,闵行,老闵行,双南户型，采光佳，大户型房，诚心售卖,318万,2室1厅 | 90平米 | 南 北 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yWcDOshDR_1.jpg.296x216.jpg
20200208,闵行,老闵行,红旗四街坊两房好楼层采光好。。,186万,2室1厅 | 61.65平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ARMqxPm2k_1.jpg.296x216.jpg
20200208,闵行,老闵行,小区景观位置南北两房 全明户型 居住舒适度高,153万,2室1厅 | 52.9平米 | 南 | 精装 | 中楼层(共4层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_STdqHVVYL_1.jpg.296x216.jpg
20200208,闵行,老闵行,维护人推荐中.间位置 边套四房 价格便宜满两年,540万,4室2厅 | 118.95平米 | 南 北 | 精装 | 低楼层(共18层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wJVwNiUPx_1.jpg.296x216.jpg
20200208,闵行,老闵行,电梯大两房，单价便宜，楼层好，双南户型。房主自荐,288万,3室2厅 | 106.53平米 | 南 | 简装 | 中楼层(共18层) | 1999年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_hDUoVrbdR_1.jpg.296x216.jpg
20200208,闵行,老闵行,东苑佳和园 2室1厅 325万,325万,2室1厅 | 81.08平米 | 南 | 简装 | 中楼层(共14层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_eLVAl3nwL_1.jpg.296x216.jpg
20200208,闵行,老闵行,金榜世家（一至四期） 2室2厅 360万,360万,2室2厅 | 86.14平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6YJwq4Yzr_1.jpg.296x216.jpg
20200208,闵行,老闵行,飞碟苑 2室2厅 262万,262万,2室2厅 | 76.86平米 | 南 | 毛坯 | 中楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_W75C3WRE1_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科城带产权车位。楼层好 环境优美，居家乐业.,456万,3室2厅 | 99.39平米 | 南 北 | 精装 | 高楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tbnkNYTKE_1.jpg.296x216.jpg
20200208,闵行,老闵行,绿地精装三房，高楼层，业主诚心出售,390万,3室2厅 | 97平米 | 南 北 | 精装 | 高楼层(共26层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jTQjRUJO3_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科城 3室2厅 380万,380万,3室2厅 | 91.3平米 | 南 北 | 精装 | 低楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GTwC94R3z_1.jpg.296x216.jpg
20200208,闵行,老闵行,近5号线东川路1000米，满五唯一，税费少,218万,2室1厅 | 59.58平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cfNSmQ46M_1.jpg.296x216.jpg
20200208,闵行,老闵行,诚意出售小两房  全明户型  价格可谈,158万,2室1厅 | 51.1平米 | 东南 南 北 | 简装 | 高楼层(共6层) | 1982年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-25a5ece2-2a0a-4f61-9e76-d5af2f1d794e.jpg.296x216.jpg
20200208,闵行,老闵行,三房两厅两卫，满五年唯一，看房方便，诚心出售房主自荐,478万,3室2厅 | 123.08平米 | 南 | 毛坯 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bbf6cbe1-7a89-403a-8f1b-3d19a561110b.jpg.296x216.jpg
20200208,闵行,老闵行,景谷苑 3室1厅 253万房主自荐,253万,3室1厅 | 83.33平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1b9baa0d-a2fe-40df-8e14-a6e908542507.jpg.296x216.jpg
20200208,闵行,老闵行,装修精良 位置好 业主诚心卖 满五年 税费少,390万,2室2厅 | 85.08平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d96a4b37-5095-420c-a260-2f1054131e44.jpg.296x216.jpg
20200208,闵行,老闵行,鹤庆高层婚房装修，电梯高层近地铁，适合有学龄儿童家房主自荐,265万,2室1厅 | 87.62平米 | 南 | 精装 | 高楼层(共18层) | 1993年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-c013ab52-9a21-4f91-b380-6122bb096054.jpg.296x216.jpg
20200208,闵行,老闵行,精致小一房 好位置 南北通  房东诚心出售,198万,1室1厅 | 59.67平米 | 南 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-eecc9209-05f1-4c2b-ae63-7f06990c04f7.jpg.296x216.jpg
20200208,闵行,老闵行,房子位于小区安静位置，楼层好位于高楼层采光无遮挡,295万,1室2厅 | 71.39平米 | 南 | 精装 | 高楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qHKUanxvU_1.jpg.296x216.jpg
20200208,闵行,老闵行,保利简装两房，户型方正居家必选好房。,230万,2室1厅 | 72.7平米 | 南 | 简装 | 低楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_u3QFUoFDq_1.jpg.296x216.jpg
20200208,闵行,老闵行,红旗四街坊，两房朝南，景观房，位置好，房型好。,235万,2室1厅 | 77平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-6f2a18b3-0266-438a-ba53-0ac714fb24ec.png.296x216.jpg
20200208,闵行,老闵行,满五唯一 税少 小区中间位置  采光通风俱佳房主自荐,365万,2室2厅 | 96.83平米 | 南 | 精装 | 低楼层(共18层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ea35189c-cdef-422d-b114-dd5a6a9c4a59.jpg.296x216.jpg
20200208,闵行,老闵行,富仕名邸 2室2厅 318万,318万,2室2厅 | 91.62平米 | 南 | 简装 | 中楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0ebb8f33-129c-4bb8-8794-ad9cb77ccbab.jpg.296x216.jpg
20200208,闵行,老闵行,京浦花园大三房，位置好，户型好，诚心卖,460万,3室2厅 | 119.29平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-60391ac8-dea2-4f3f-b74d-3a654e971f3e.jpg.296x216.jpg
20200208,闵行,老闵行,剑桥丽苑南北两房，全明户型，居家精装，交通便利！房主自荐,345万,2室1厅 | 89.93平米 | 南 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-43ea2de9-22db-445e-b6ae-f5bf59f5df80.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 满五唯一免个税+精装大三房+楼层好+位置佳房主自荐,375万,3室2厅 | 112.91平米 | 南 | 精装 | 中楼层(共5层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f50e47c4-35db-448e-9fe3-e881aad6b595.jpg.296x216.jpg
20200208,闵行,老闵行,小区位置好南北朝向户型正气采光好，小区绿化环境优美,315万,2室2厅 | 102.97平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-da043b84-3169-4d31-b43c-ac84d2be5903.jpg.296x216.jpg
20200208,闵行,老闵行,此套房屋房东诚心出售，楼层好，价格实惠，,310万,2室2厅 | 95.87平米 | 南 | 精装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-336304e8-9953-45ab-89d7-3c5271cf9f15.jpg.296x216.jpg
20200208,闵行,老闵行,大双南户型，采光好，户型正，配套齐全，交通方便房主自荐,223万,2室1厅 | 77.01平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_QmaPnoHij_1.jpg.296x216.jpg
20200208,闵行,老闵行,昆阳小区 1室0厅 99万,99万,1室0厅 | 34.83平米 | 南 | 简装 | 中楼层(共6层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GPLkYdPeL_1.jpg.296x216.jpg
20200208,闵行,老闵行,红旗小区  采光好，价格可谈，房东诚心出售,145万,2室1厅 | 50.29平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4aa3fc67-a83f-493a-b022-0a393cafc465.jpg.296x216.jpg
20200208,闵行,老闵行,当代双南两房 房型正气  采光好 通风效果好 交通便利房主自荐,340万,2室1厅 | 65.46平米 | 南 | 毛坯 | 中楼层(共17层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ECLIEhiUO_1.jpg.296x216.jpg
20200208,闵行,老闵行,顶楼复式房 视野好 储物空间大 居住舒适,480万,2室2厅 | 90.52平米 | 南 北 | 精装 | 高楼层(共18层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2de6c20d-fa6c-4aa0-90d2-6db49b8615c5.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心卖房子，价格可以谈的，设施齐全,238万,2室1厅 | 76.96平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-af9b0515-e7e1-463f-83b4-dc737556110b.jpg.296x216.jpg
20200208,闵行,老闵行,一楼带院子，交通便利，地铁五号线。,152万,2室1厅 | 50.75平米 | 南 | 简装 | 低楼层(共5层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-29091c2f-f5e0-4020-a6cf-2e7c69e9500f.jpg.296x216.jpg
20200208,闵行,老闵行,凤庆小区，一楼带花园，房东自己住的，保养的不错。,125万,1室1厅 | 40.47平米 | 南 | 精装 | 低楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9c0e5d5a-9bef-4c51-89e0-4f9cce30b3e1.jpg.296x216.jpg
20200208,闵行,老闵行,中间楼层，一室一厅，户型正，采光好,132万,1室1厅 | 40.19平米 | 南 | 毛坯 | 中楼层(共5层) | 1981年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-44389b1b-e4a3-4c0e-9079-28c4a2e24943.png.296x216.jpg
20200208,闵行,老闵行,一梯两户大两房+满五唯一省税费+底楼温馨舒适带大院子,288万,2室2厅 | 99.8平米 | 南 | 毛坯 | 低楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fd6b386f-89d7-4e21-8db6-931530f776c2.jpg.296x216.jpg
20200208,闵行,老闵行,丽都城  正气三房   房东诚心出售  位置好,540万,3室2厅 | 121.75平米 | 南 | 毛坯 | 低楼层(共12层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b9aef083-cb8c-4c48-8681-a3fe58e47ac4.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 满五唯一免个税+南北通透+房型正气+全明户型,308万,2室2厅 | 105.04平米 | 南 北 | 毛坯 | 低楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2edf1e57-3dca-45af-a152-1d319357e602.jpg.296x216.jpg
20200208,闵行,老闵行,绿地精装修四房，带车位，业主诚心出售,520万,4室2厅 | 130平米 | 南 | 精装 | 低楼层(共26层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-721cd2ac-ea10-4b63-a44b-16214df1ef51.jpg.296x216.jpg
20200208,闵行,老闵行,两年的装修，拎包入住，随时看房，无遮挡房主自荐,379.9万,3室2厅 | 115.93平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-10a395fc-6973-4e4d-b2f8-d6491593e9f9.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心卖，价格可以谈，设施齐全房主自荐,168万,2室1厅 | 56平米 | 南 | 简装 | 高楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-871216db-7df5-4caf-a894-952f3cd5f6e0.jpg.296x216.jpg
20200208,闵行,老闵行,东边套，白银楼层，满五唯一，精装修可拎包入住房主自荐,159万,2室1厅 | 52.9平米 | 南 | 简装 | 中楼层(共5层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a32d919d-05af-4aac-93df-80f83b5ee7d8.jpg.296x216.jpg
20200208,闵行,老闵行,绿地精装   房东诚心出售   随时可看房主自荐,530万,4室2厅 | 130平米 | 南 北 | 精装 | 高楼层(共27层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2NIuWB0YP_1.jpg.296x216.jpg
20200208,闵行,老闵行,户型正气，南北两房，采光无遮挡房主自荐,416万,2室2厅 | 103.71平米 | 南 北 | 简装 | 低楼层(共12层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a371203a-067b-43ac-9427-451e2027ac0b.jpg.296x216.jpg
20200208,闵行,老闵行,瑞丽名邸，近5号线金平路地铁站房主自荐,385万,3室2厅 | 90.25平米 | 南 | 精装 | 中楼层(共11层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Zz1GGuavZ_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东置换诚意出售，看房很方便，提前预约,305万,3室2厅 | 83.5平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2854d3f2-adb7-4008-b488-ab335b984a63.jpg.296x216.jpg
20200208,闵行,老闵行,飞碟苑 精装大三房+飞机户型+看房方便,375万,3室2厅 | 112.16平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c1df9159-de2c-4fe4-80ba-742c9d3e06b5.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新苑 2室1厅 385万,385万,2室1厅 | 93平米 | 南 北 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-13794ee1-116f-4d79-956b-374e40f222cc.jpg.296x216.jpg
20200208,闵行,老闵行,此房位置佳 采光好 南北通透 售后公房无增值税,350万,3室1厅 | 81.51平米 | 南 北 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2a0cabc7-be2a-464b-9413-98a0e7a6a7cf.jpg.296x216.jpg
20200208,闵行,老闵行,房子满五年唯一，一楼精装，三房两厅两卫房主自荐,430万,3室2厅 | 115.01平米 | 南 北 | 精装 | 低楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3J8FRJ5fL_1.jpg.296x216.jpg
20200208,闵行,老闵行,位置好，生活便利，楼层高区 采光好,395万,3室2厅 | 91.4平米 | 南 北 | 精装 | 中楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-433c8e0c-8e8b-4992-9925-2dc06c8045e9.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 带露台+满五唯一免个税+随时看房房主自荐,325万,2室2厅 | 100.88平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-216947ad-eee3-40a8-a0e8-cf74a4292da4.jpg.296x216.jpg
20200208,闵行,老闵行,公寓价格享别墅风景、精装南北，1楼带花园，环境优雅,430万,2室2厅 | 109.2平米 | 南 | 精装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-aee9aa19-8459-4d56-8763-524be56dabba.jpg.296x216.jpg
20200208,闵行,老闵行,房源小区位置好楼层好采光好小区绿化茂盛环境好。,320万,2室2厅 | 94.53平米 | 南 北 | 精装 | 中楼层(共14层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-38547743-b41f-4e7e-af83-472dbed84d87.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村二街坊 带阁楼 看房联系维护人！！房主自荐,315万,2室2厅 | 79.49平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5ead83c5-4416-4ac5-86fb-8aae290cd971.jpg.296x216.jpg
