district,town_name,description,listed_price,layout,total_area,direction,decoration_rate,stairs,built_year,building_type,rooms,living_rooms,floor_height,total_floors,m5w1,near_facilities,historical,log_price,binned_total_floors,living_room_ratio
pudong,gaodong,国际社区森兰美伦，遥看森兰湖景，无增值税，看房随时,799.0,3室2厅 ,169.74, 南 北 , 毛坯 ,中楼层(共17层),1994-01-01, 板楼,3,2,中,17,不满五,False,False,6.683360945766275,low,0.6666666666666666
minhang,zhuanqiao,南北通户型明，采光棒 ，业主诚售，近5号线颛桥站房主自荐,313.0,3室2厅 ,98.92, 南 , 简装 ,高楼层(共6层),1996-01-01, 板楼,3,2,高,6,不满五,False,False,5.746203190540153,low,0.6666666666666666
baoshan,zhangmiao,全明户型 通风性好 户型方正 满五年 精装修,228.0,2室1厅 ,55.93, 南 , 精装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,满五不唯一,False,False,5.429345628954441,low,0.5
pudong,zhoupu,月初上架房源，精装修一房，南北通透。业主诚意出售,212.0,1室1厅 ,63.0, 南 北 , 精装 ,低楼层(共5层),2006-01-01, 板楼,1,1,低,5,不满五,False,False,5.356586274672012,low,1.0
pudong,yangsiqiantan,杨思前滩+楼层好+位置好+精装修+业主诚意+精选2房,535.0,2室1厅 ,89.4, 南 北 , 精装 ,中楼层(共6层),2001-01-01, 板楼,2,1,中,6,不满五,False,False,6.282266746896006,low,0.5
minhang,jinhongqiao,品质小区景观楼层 自住装修 南北阳台 地铁九号线500米,745.0,3室2厅 ,120.08, 南 , 精装 ,中楼层(共6层),2005-01-01, 板楼,3,2,中,6,不满五,True,False,6.61338421837956,low,0.6666666666666666
minhang,hanghua,永兴小区 1室1厅 220万房主自荐,220.0,1室1厅 ,47.8, 南 , 简装 ,中楼层(共6层),1994-01-01, 板楼,1,1,中,6,不满五,False,False,5.393627546352362,low,1.0
minhang,zhuanqiao,满 二  年 ，  精 装 修 ， 近 地 铁 5 号房主自荐,200.0,1室1厅 ,60.65, 南 , 精装 ,低楼层(共11层),2012-01-01, 塔楼,1,1,低,11,不满五,False,False,5.298317366548036,low,1.0
minhang,laominhang,万国府3房2卫 经典户型  次新房 品质小区 东边套诚售房主自荐,590.0,3室2厅 ,114.56, 南 , 毛坯 ,低楼层(共17层),1994-01-01, 板楼,3,2,低,17,不满五,False,False,6.380122536899765,low,0.6666666666666666
minhang,hanghua,全明三房，一梯两户，价格便宜，接受置换，单价低,560.0,3室2厅 ,147.29, 南 , 简装 ,高楼层(共6层),1996-01-01, 板楼,3,2,高,6,不满五,False,False,6.327936783729195,low,0.6666666666666666
pudong,tangzhen,户型方正，南北直通，楼层高，采光好，,530.0,2室1厅 ,89.53, 南 , 简装 ,中楼层(共13层),2011-01-01, 板楼,2,1,中,13,不满五,False,False,6.272877006546167,low,0.5
pudong,lujiazui,世茂滨江西南朝向大两房，看英式大草坪，户型方正！,1570.0,2室2厅 ,174.61, 西南 , 精装 ,中楼层(共43层),1994-01-01, 板楼,2,2,中,43,不满五,False,False,7.358830898342354,very high,1.0
xuhui,huajing,满五唯一，楼层好，采光佳，精装拎包入住,300.0,2室1厅 ,64.0, 南 , 精装 ,高楼层(共4层),1994-01-01, 板楼,2,1,高,4,满五唯一,False,False,5.703782474656201,low,0.5
baoshan,gucun,终于等到你/ 还好我没放弃 电梯景观房,245.0,1室1厅 ,56.81, 南 , 毛坯 ,中楼层(共11层),2008-01-01, 板楼,1,1,中,11,不满五,False,False,5.501258210544727,low,1.0
pudong,shibo,位置好 楼层佳，近地铁，生活配套齐全，,218.0,1室1厅 ,39.46, 南 , 简装 ,中楼层(共5层),1993-01-01, 板楼,1,1,中,5,不满五,True,False,5.384495062789089,low,1.0
minhang,pujiang1,开发商装修+四房+一梯两户+小区图书馆+陆家嘴物业,850.0,4室2厅 ,137.26, 南 , 精装 ,中楼层(共8层),2014-01-01, 板楼,4,2,中,8,不满五,False,False,6.745236349484363,low,0.5
pudong,zhoupu,绿地东上海 全明户型 满五唯一 婚房装修诚心卖,420.0,2室2厅 ,92.62, 南 , 精装 ,低楼层(共18层),2010-01-01, 板楼,2,2,低,18,满五唯一,False,False,6.040254711277414,low,1.0
pudong,sanlin,印象城旁边精装修三房，高楼层采光好,570.0,3室2厅 ,111.92, 南 北 , 精装 ,中楼层(共18层),1999-01-01, 塔楼,3,2,中,18,不满五,False,False,6.345636360828596,low,0.6666666666666666
baoshan,gongfu,新二村，直套一房，低楼层，快来呦！！！,185.0,1室1厅 ,45.29, 南 , 简装 ,低楼层(共6层),2005-01-01, 板楼,1,1,低,6,不满五,False,False,5.220355825078324,low,1.0
pudong,gaohang,一手动迁税费少，有电梯，户型好，业主诚心出售。,498.0,2室2厅 ,105.97, 南 北 , 简装 ,中楼层(共14层),2006-01-01, 板楼,2,2,中,14,不满五,False,False,6.210600077024653,low,1.0
minhang,huacao,叠加别墅，精装修，地暖空调，保养好，拎包住,1080.0,4室2厅 ,176.37, 南 , 精装 ,上叠(共4层),2007-01-01, 板楼 | 叠拼别墅,4,2,高,4,不满五,False,False,6.984716320118266,low,0.5
minhang,laominhang,喜欢大花园的朋友看过来，此房花园媲美别墅花园，三房,440.0,3室2厅 ,114.94, 南 , 简装 ,低楼层(共6层),1993-01-01, 板楼,3,2,低,6,不满五,False,False,6.0867747269123065,low,0.6666666666666666
minhang,hanghua,航华底层两房  带院子 交通便利 满五年诚意出售随时看房主自荐,360.0,2室1厅 ,76.69, 南 , 简装 ,低楼层(共6层),1995-01-01, 板楼,2,1,低,6,满五不唯一,False,False,5.886104031450156,low,0.5
minhang,gumei,70万装修+两个大露台，可以在屋顶相约烧烤看星星房主自荐,839.0,5室2厅 ,173.17, 南 , 精装 ,高楼层(共6层),2000-01-01, 板楼,5,2,高,6,不满五,False,False,6.732210706467206,low,0.4
pudong,tangqiao,东方城市花园(一期) 4室2厅 1580万,1580.0,4室2厅 ,226.18, 南 , 精装 ,高楼层(共16层),2003-01-01, 板楼,4,2,高,16,不满五,False,False,7.365180126021013,low,0.5
xuhui,xietulu,内环内小户型+全南+视野好+交通便利+看房随时,570.0,1室1厅 ,61.81, 南 , 精装 ,中楼层(共12层),2006-01-01, 板楼,1,1,中,12,不满五,False,False,6.345636360828596,low,1.0
pudong,weifang,边套15万精装大一房一厅  看房方便 房龄94年,300.0,1室1厅 ,44.77, 南 , 精装 ,高楼层(共5层),1994-01-01, 板楼,1,1,高,5,不满五,False,False,5.703782474656201,low,1.0
pudong,nichengzhen,临港新城两房两厅一卫精装修有车位,194.0,2室2厅 ,87.57, 南 , 简装 ,低楼层(共13层),2010-01-01, 板楼,2,2,低,13,不满五,False,False,5.267858159063328,low,1.0
pudong,jinyang,装修保养好大两房，满五唯一无个税，全明户型宽阔双厅,860.0,2室2厅 ,101.37, 南 , 精装 ,低楼层(共9层),2005-01-01, 板楼,2,2,低,9,满五唯一,False,False,6.756932389247553,low,1.0
pudong,meiyuan1,此房为南北两房，采光极很好，业主自住精装修,540.0,2室0厅 ,48.04, 南 , 其他 ,低楼层(共6层),1985-01-01, 板楼,2,0,低,6,不满五,False,False,6.29156913955832,low,0.0
xuhui,huajing,一楼带天井，业主诚心出售，小区中间位置,295.0,2室1厅 ,55.0, 南 , 简装 ,低楼层(共6层),1996-01-01, 板楼,2,1,低,6,不满五,False,False,5.68697535633982,low,0.5
pudong,weifang,双南两房+采光充足+小区中间位置+满五+随时看房,312.0,2室0厅 ,47.41, 南 , 毛坯 ,高楼层(共5层),1980-01-01, 板楼,2,0,高,5,满五不唯一,False,False,5.7430031878094825,low,0.0
pudong,lianyang,总价低、户型好、地铁、诚意出售、随时看、位置好,858.0,2室2厅 ,87.99, 南 , 精装 ,低楼层(共18层),2005-01-01, 板楼,2,2,低,18,不满五,True,False,6.754604099487962,low,1.0
pudong,weifang,泉东小区 南向一室一厅 不临街  产权清晰 诚意出售,469.0,1室1厅 ,41.69, 南 , 简装 ,高楼层(共6层),1987-01-01, 板楼,1,1,高,6,不满五,False,False,6.150602768446279,low,1.0
xuhui,caohejing,二期商品房，南北户型。近地铁，楼层好，采光无忧。,530.0,2室2厅 ,82.06, 南 , 简装 ,低楼层(共6层),1999-01-01, 板楼,2,2,低,6,不满五,True,False,6.272877006546167,low,1.0
minhang,jinganxincheng,优质四区、2楼双南大两房、附露台22平、满五唯一房主自荐,472.0,2室1厅 ,78.79, 南 , 精装 ,低楼层(共6层),1998-01-01, 板楼,2,1,低,6,满五唯一,False,False,6.156978985585555,low,0.5
pudong,tangzhen,金利公寓 环境优美 位置安静 精装大三房必看好房,415.0,3室2厅 ,119.2, 南 , 精装 ,高楼层(共6层),2008-01-01, 板楼,3,2,高,6,不满五,False,False,6.028278520230698,low,0.6666666666666666
baoshan,yanghang,AAAA级房源    满五唯一   必看好房必看好房,245.0,2室1厅 ,74.86, 南 , 精装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,满五唯一,False,False,5.501258210544727,low,0.5
pudong,shibo,房子是三房朝南，诚意出售，价格可谈。,1110.0,3室2厅 ,148.74, 南 , 精装 ,低楼层(共18层),2003-01-01, 板楼,3,2,低,18,不满五,False,False,7.01211529430638,low,0.6666666666666666
baoshan,songnan,户型正气，南北通透，一梯两户。,475.0,2室2厅 ,102.13, 南 北 , 简装 ,低楼层(共11层),2004-01-01, 板楼,2,2,低,11,不满五,False,False,6.163314804034641,low,1.0
minhang,meilong,小区中区+高区采光通风俱佳+楼下就是小花园广场,380.0,2室2厅 ,85.59, 南 , 简装 ,高楼层(共6层),1997-01-01, 板楼,2,2,高,6,不满五,False,False,5.940171252720432,low,1.0
pudong,chuansha,城西小区两房 满五年 配套完善 看房方便,217.0,2室1厅 ,67.12, 南 , 毛坯 ,低楼层(共6层),1993-01-01, 板楼,2,1,低,6,满五不唯一,False,False,5.37989735354046,low,0.5
minhang,chunshen,此房本满二年 税费少 小区景观位置 精装修保养好,1770.0,4室2厅 ,248.17, 南 北 , 精装 ,低楼层(共25层),2015-01-01, 板楼,4,2,低,25,不满五,False,False,7.478734825567875,high,0.5
minhang,pujiang1,装修一房，业主诚心出售，200米到达地铁,174.0,1室1厅 ,49.17, 南 北 , 简装 ,低楼层(共6层),2008-01-01, 板楼,1,1,低,6,不满五,True,False,5.159055299214529,low,1.0
pudong,caolu,一手动迁 税费少 楼层好 位置佳,285.0,2室1厅 ,76.05, 南 , 简装 ,高楼层(共11层),2010-01-01, 板楼,2,1,高,11,不满五,False,False,5.652489180268651,low,0.5
baoshan,tonghe,楼层佳 前无遮挡采光好 精装修 近通河新村站,465.0,2室2厅 ,95.71, 南 , 精装 ,中楼层(共6层),2002-01-01, 板楼,2,2,中,6,不满五,False,False,6.142037405587356,low,1.0
pudong,caolu,精装两房拎包入住，家具家电齐全,295.0,2室2厅 ,86.23, 南 , 精装 ,低楼层(共11层),2011-01-01, 板楼,2,2,低,11,不满五,False,False,5.68697535633982,low,1.0
pudong,waigaoqiao,房型正楼层好 南北两房 配套齐全 采光充足,310.0,2室2厅 ,76.59, 南 , 简装 ,低楼层(共11层),2010-01-01, 板楼,2,2,低,11,不满五,False,False,5.736572297479192,low,1.0
minhang,pujiang1,两房精装全南全明户型，位置好，采光无遮挡,265.0,2室1厅 ,77.32, 南 , 精装 ,中楼层(共11层),2013-01-01, 板楼,2,1,中,11,不满五,False,False,5.579729825986222,low,0.5
pudong,tangzhen,户型正气，景观楼层，房屋保养很好，看房方便！,1699.0,4室2厅 ,296.13, 南 北 , 精装 ,高楼层(共12层),2015-01-01, 板楼,4,2,高,12,不满五,False,False,7.4377951216719325,low,0.5
pudong,shibo,高楼层 采光好 东南户型 视野开阔,265.0,2室1厅 ,55.05, 南 , 简装 ,高楼层(共6层),1989-01-01, 板楼,2,1,高,6,不满五,False,False,5.579729825986222,low,0.5
pudong,tangzhen,满五 精装 中间位置 顶层带阁楼 南北直通,390.0,2室2厅 ,88.25, 南 , 精装 ,高楼层(共6层),2002-01-01, 板楼,2,2,高,6,满五不唯一,False,False,5.966146739123692,low,1.0
pudong,caolu,上川路1638弄，川沙路，税费低，高楼层，位置好,280.0,2室1厅 ,93.94, 南 , 精装 ,高楼层(共6层),2000-01-01, 板楼,2,1,高,6,不满五,False,False,5.634789603169249,low,0.5
minhang,wujing,通海二双南全明两房 采光通风俱佳 诚意出售价格可谈!,300.0,2室2厅 ,92.08, 南 , 精装 ,高楼层(共6层),1998-01-01, 板楼,2,2,高,6,不满五,False,False,5.703782474656201,low,1.0
baoshan,yuepu,月浦四村 2室1厅 149万必看好房,149.0,2室1厅 ,52.75, 南 北 , 简装 ,低楼层(共6层),1982-01-01, 板楼,2,1,低,6,不满五,False,False,5.003946305945459,low,0.5
minhang,jinhongqiao,白玉兰奖项（仅三栋获得）+量少珍售+满五唯一+地铁10,722.0,3室2厅 ,136.66, 南 , 精装 ,低楼层(共10层),1996-01-01, 板楼,3,2,低,10,满五唯一,True,False,6.582025138892826,low,0.6666666666666666
minhang,xinzhuang5,宝安新苑 2室1厅 329万,329.0,2室1厅 ,73.16, 南 , 简装 ,中楼层(共6层),1995-01-01, 板楼,2,1,中,6,不满五,False,False,5.796057750765372,low,0.5
pudong,kangqiao,电梯高区双南户型 楼层视野俱佳 看房方便,279.0,2室1厅 ,81.58, 南 , 精装 ,高楼层(共14层),2008-01-01, 板楼,2,1,高,14,不满五,False,False,5.631211781821365,low,0.5
pudong,jinyang,出门就是地铁，电梯中高楼层，邻近家乐福，配套齐全,470.0,2室1厅 ,93.88, 南 , 简装 ,中楼层(共24层),1996-01-01, 塔楼,2,1,中,24,不满五,True,False,6.152732694704104,high,0.5
minhang,jinhui,虹桥东苑 沿河中间楼层大三房 不靠马路,1060.0,3室2厅 ,145.09, 南 , 精装 ,中楼层(共11层),2005-01-01, 板楼,3,2,中,11,不满五,False,False,6.966024187106113,low,0.6666666666666666
baoshan,dahua,别墅社区，花园洋房，户型南北通透，满五税费少。,527.0,3室2厅 ,80.12, 南 北 , 精装 ,低楼层(共10层),2011-01-01, 板楼,3,2,低,10,满五不唯一,False,False,6.267200548541362,low,0.6666666666666666
minhang,huacao,复式房带阁楼，带50平露台，户型方正，只此一套，急售,740.0,5室2厅 ,193.6, 南 北 , 精装 ,高楼层(共6层),2006-01-01, 板楼,5,2,高,6,不满五,False,False,6.606650186198215,low,0.4
pudong,huamu,花木大唐一期敞亮三房 三房全朝南 建西 满五98%唯一,1360.0,3室2厅 ,144.9, 南 北 , 简装 ,低楼层(共15层),2003-01-01, 板楼,3,2,低,15,满五不唯一,False,False,7.215239978730097,low,0.6666666666666666
pudong,xinchang,一梯一户 私密性高 南北朝向户型好 精装两房房主自荐,298.0,2室2厅 ,100.0, 南 北 , 精装 ,低楼层(共18层),2013-01-01, 板楼,2,2,低,18,不满五,False,False,5.697093486505405,low,1.0
minhang,zhuanqiao,爱庐两房 价格低 位置好 地铁口 居家装修必看好房,306.0,2室2厅 ,82.69, 北 , 简装 ,低楼层(共17层),2007-01-01, 板楼,2,2,低,17,不满五,True,False,5.723585101952381,low,1.0
minhang,hanghua,广达新苑   一室两厅  业主诚意出售,320.0,1室2厅 ,66.88, 南 , 其他 ,中楼层(共6层),2001-01-01, 板楼,1,2,中,6,不满五,False,False,5.768320995793772,low,2.0
minhang,qibao,近地铁，交通便利，楼层好，适宜居住人群广,380.0,1室1厅 ,59.48, 南 , 简装 ,中楼层(共6层),1994-01-01, 板楼,1,1,中,6,不满五,True,False,5.940171252720432,low,1.0
baoshan,dachangzhen,难得一见的底楼小户型 总价低朝向好 千万不要错过,258.0,2室1厅 ,67.73, 南 北 , 毛坯 ,低楼层(共6层),1996-01-01, 板楼,2,1,低,6,不满五,False,False,5.552959584921617,low,0.5
baoshan,yuepu,庆安苑 2室1厅 252万,252.0,2室1厅 ,76.11, 南 北 , 精装 ,高楼层(共6层),1998-01-01, 板楼,2,1,高,6,不满五,False,False,5.529429087511423,low,0.5
baoshan,yuepu,月浦八村户型方正  满五唯一   全明户型  诚心出售,165.0,2室1厅 ,52.67, 南 , 简装 ,高楼层(共6层),1993-01-01, 板楼,2,1,高,6,满五唯一,False,False,5.10594547390058,low,0.5
minhang,wujing,万科阳光苑 3房1厅 中高楼层 满五年 视野开阔,355.0,3室1厅 ,89.28, 南 , 其他 ,高楼层(共14层),2009-01-01, 板楼,3,1,高,14,满五不唯一,False,False,5.872117789475416,low,0.3333333333333333
pudong,jinqiao,森兰国际社区，业主一手动迁，税费低，景观楼层，精装,550.0,2室2厅 ,89.15, 南 , 精装 ,高楼层(共14层),2011-01-01, 板楼,2,2,高,14,不满五,False,False,6.309918278226516,low,1.0
pudong,kangqiao,秀溪公寓  2012年房子 满四年 毛坯 南北通,378.0,3室2厅 ,100.69, 南 , 毛坯 ,低楼层(共16层),2012-01-01, 板楼,3,2,低,16,不满五,False,False,5.934894195619588,low,0.6666666666666666
xuhui,jianguoxilu,向 阳 /位 育 朝南精装一房带阳台 诚意出售看房方便,550.0,1室1厅 ,38.86, 南 , 简装 ,高楼层(共4层),1976-01-01, 板楼,1,1,高,4,不满五,False,False,6.309918278226516,low,1.0
pudong,lujiazui,高区朝南两房，卫生间全明，满五年，看房方便。,1400.0,2室2厅 ,139.18, 西南 , 精装 ,高楼层(共49层),1994-01-01, 板楼,2,2,高,49,满五不唯一,False,False,7.24422751560335,very high,1.0
jiading,shangda,大金空调威能地暖+带产权车位+直通地库+新风系统,650.0,4室3厅 ,165.81, 南 北 , 精装 ,低楼层(共5层),1994-01-01, 板楼,4,3,低,5,不满五,False,False,6.476972362889683,low,0.75
minhang,pujiang1,满五 没个税  中间楼层 小区中间位置 采光充足必看好房,320.0,2室1厅 ,90.86, 南 北 , 简装 ,中楼层(共6层),2004-01-01, 板楼,2,1,中,6,满五不唯一,False,False,5.768320995793772,low,0.5
minhang,hanghua,精致两房 中间楼层 位置好 近71路无轨电车 交通方便必看好房,243.0,2室1厅 ,57.28, 南 , 精装 ,中楼层(共6层),1995-01-01, 板楼,2,1,中,6,不满五,False,False,5.493061443340548,low,0.5
pudong,meiyuan1,内环精装修的两室，诚意出售，小区位置不错，交通方便房主自荐,655.0,2室2厅 ,95.59, 西南 , 精装 ,低楼层(共20层),1999-01-01, 塔楼,2,2,低,20,不满五,False,False,6.484635235635252,low,1.0
minhang,gumei,12号线地铁口+电梯顶楼复式+艺术感装修+房东诚意卖,1450.0,4室2厅 ,185.6, 南 , 精装 ,高楼层(共9层),2002-01-01, 板楼,4,2,高,9,不满五,True,False,7.27931883541462,low,0.5
xuhui,huajing,南北通全明户型，楼层好，一梯两户，业主诚意出售,690.0,2室2厅 ,103.92, 南 北 , 精装 ,低楼层(共6层),2006-01-01, 板楼,2,2,低,6,不满五,False,False,6.536691597591305,low,1.0
minhang,wujing,双柏小区 低楼层 有院子 可入住,180.0,2室1厅 ,54.8, 南 , 简装 ,低楼层(共6层),1989-01-01, 板楼,2,1,低,6,不满五,False,False,5.19295685089021,low,0.5
minhang,xinzhuang5,景观电梯三房 南北通 精装 带产权车位 金地物业必看好房,529.0,3室2厅 ,112.34, 南 , 精装 ,高楼层(共13层),2005-01-01, 板楼,3,2,高,13,不满五,False,False,6.270988431858299,low,0.6666666666666666
baoshan,gongfu,顶楼带阁楼25平+采光好+业主诚心出售+采光好+停车方便,255.0,1室1厅 ,59.01, 南 , 简装 ,高楼层(共6层),2000-01-01, 板楼,1,1,高,6,不满五,False,False,5.541263545158426,low,1.0
pudong,lujiazui,陆家嘴滨江 得房率100  电梯三房 满五唯一，价可谈,680.0,3室2厅 ,112.85, 东南 , 精装 ,低楼层(共24层),1997-01-01, 塔楼,3,2,低,24,满五唯一,False,False,6.522092798170152,high,0.6666666666666666
baoshan,dachangzhen,上大阳光乾和园 3室2厅 550万房主自荐,550.0,3室2厅 ,136.43, 南 , 精装 ,高楼层(共6层),2008-01-01, 板楼,3,2,高,6,不满五,False,False,6.309918278226516,low,0.6666666666666666
minhang,hanghua,新明星花园景观好房，户型方正，美景直线瞭望，急售,510.0,3室2厅 ,124.58, 南 北 , 简装 ,高楼层(共6层),1997-01-01, 板楼,3,2,高,6,不满五,False,False,6.234410725718371,low,0.6666666666666666
minhang,gumei,新梅广场，飞机户型，采光好视野好，业主诚意出售房主自荐,642.0,3室2厅 ,128.59, 东南 , 精装 ,高楼层(共12层),2000-01-01, 板楼,3,2,高,12,不满五,False,False,6.464588303689961,low,0.6666666666666666
baoshan,gongfu,宝山共富三村一楼带双天井双南户型采光好户型方正房主自荐,289.0,2室1厅 ,70.62, 南 , 简装 ,低楼层(共6层),1998-01-01, 板楼,2,1,低,6,不满五,False,False,5.666426688112432,low,0.5
baoshan,luodian,远洋7号 3室2厅 410万,410.0,3室2厅 ,104.12, 南 , 简装 ,中楼层(共11层),2012-01-01, 板楼,3,2,中,11,不满五,False,False,6.016157159698354,low,0.6666666666666666
pudong,shuyuanzhen,临港新片区，电梯大两房，三开间朝南，采光无遮挡,174.0,2室1厅 ,81.98, 南 , 精装 ,低楼层(共13层),2010-01-01, 板楼,2,1,低,13,不满五,False,False,5.159055299214529,low,0.5
baoshan,gongfu,满5唯一，南北通全明户型，楼层采光充足，视野开阔,395.0,2室2厅 ,98.84, 南 , 简装 ,低楼层(共6层),2003-01-01, 板楼,2,2,低,6,不满五,False,False,5.978885764901122,low,1.0
pudong,yangjing,南北两房+业主诚意出售+看房方便+正规2房房主自荐,380.0,2室1厅 ,58.81, 南 北 , 简装 ,高楼层(共7层),1994-01-01, 板楼,2,1,高,7,不满五,False,False,5.940171252720432,low,0.5
pudong,yangdong,上海绿城，南北三房，有产权车位，方便看房,1168.0,3室2厅 ,124.34, 南 , 精装 ,高楼层(共12层),2004-01-01, 板楼,3,2,高,12,不满五,False,False,7.0630481633881725,low,0.6666666666666666
pudong,nanmatou,宝钢式户型，四楼采光充足.。。,174.0,1室1厅 ,34.56, 南 , 简装 ,中楼层(共6层),1991-01-01, 板楼,1,1,中,6,不满五,False,False,5.159055299214529,low,1.0
